Date,High,Low,Open,Close,Volume,Adj Close
1971-02-04,3.9895832538604736,3.96875,3.96875,3.9791667461395264,206400.0,0.4274113178253174
1971-02-05,4.0,3.96875,3.9791667461395264,3.9791667461395264,244800.0,0.4274113178253174
1971-02-08,3.96875,3.9270832538604736,3.96875,3.9375,180000.0,0.4229358732700348
1971-02-09,3.9895832538604736,3.8854167461395264,3.9375,3.9166667461395264,240000.0,0.4206981062889099
1971-02-10,3.9375,3.8541667461395264,3.9166667461395264,3.8541667461395264,514400.0,0.4139850437641144
1971-02-11,3.90625,3.8645832538604736,3.8645832538604736,3.875,309600.0,0.4162227511405945
1971-02-12,3.96875,3.9166667461395264,3.9166667461395264,3.9375,211200.0,0.4229358732700348
1971-02-16,3.9895832538604736,3.8958332538604736,3.9375,3.9375,202400.0,0.4229358732700348
1971-02-17,3.9375,3.8854167461395264,3.9375,3.8854167461395264,148800.0,0.4173414707183838
1971-02-18,4.0,3.9375,3.9375,3.9375,410400.0,0.4229358732700348
1971-02-19,3.9375,3.84375,3.9375,3.84375,288800.0,0.4128657579421997
1971-02-22,3.8229167461395264,3.7291667461395264,3.8229167461395264,3.7395832538604736,656000.0,0.4016772508621216
1971-02-23,3.8229167461395264,3.71875,3.7395832538604736,3.8020832538604736,271200.0,0.4083903133869171
1971-02-24,3.8541667461395264,3.8229167461395264,3.8229167461395264,3.8229167461395264,480800.0,0.4106282889842987
1971-02-25,3.8958332538604736,3.8333332538604736,3.8333332538604736,3.875,175200.0,0.4162227511405945
1971-02-26,3.90625,3.875,3.875,3.90625,272000.0,0.4195792078971863
1971-03-01,3.9166667461395264,3.8854167461395264,3.90625,3.9166667461395264,152000.0,0.4206981062889099
1971-03-02,3.96875,3.9270832538604736,3.9270832538604736,3.9583332538604736,189600.0,0.4251735210418701
1971-03-03,3.9791667461395264,3.9270832538604736,3.9583332538604736,3.9270832538604736,254400.0,0.4218170642852783
1971-03-04,3.9479167461395264,3.8958332538604736,3.9270832538604736,3.9479167461395264,135200.0,0.42405471205711365
1971-03-05,4.041666507720947,3.96875,3.96875,4.020833492279053,448800.0,0.4318867623806
1971-03-08,4.083333492279053,4.03125,4.03125,4.072916507720947,197600.0,0.437481164932251
1971-03-09,4.052083492279053,3.9791667461395264,4.052083492279053,3.9895832538604736,194400.0,0.4285300672054291
1971-03-10,4.0,3.8854167461395264,3.9895832538604736,3.8958332538604736,40400.0,0.4184602200984955
1971-03-11,3.96875,3.8854167461395264,3.8854167461395264,3.9375,138900.0,0.4229358732700348
1971-03-12,3.9583332538604736,3.9270832538604736,3.9375,3.9583332538604736,403200.0,0.4251735210418701
1971-03-15,3.9895832538604736,3.9375,3.9583332538604736,3.9375,221600.0,0.4229358732700348
1971-03-16,3.9895832538604736,3.9270832538604736,3.9375,3.9583332538604736,200000.0,0.4251735210418701
1971-03-17,4.0625,3.9583332538604736,3.9583332538604736,3.96875,382400.0,0.4262925386428833
1971-03-18,4.03125,3.96875,3.96875,3.96875,273600.0,0.4262925386428833
1971-03-19,4.0,3.9270832538604736,3.96875,3.9791667461395264,267200.0,0.4274113178253174
1971-03-22,4.020833492279053,3.9375,3.9791667461395264,3.9895832538604736,127200.0,0.4285300672054291
1971-03-23,4.010416507720947,3.9583332538604736,3.9895832538604736,3.9791667461395264,166400.0,0.4274113178253174
1971-03-24,3.96875,3.9270832538604736,3.96875,3.9583332538604736,208800.0,0.4251735210418701
1971-03-25,3.9479167461395264,3.9166667461395264,3.9479167461395264,3.9166667461395264,183200.0,0.4206981062889099
1971-03-26,3.9791667461395264,3.9166667461395264,3.9166667461395264,3.9791667461395264,224000.0,0.4274113178253174
1971-03-29,3.9791667461395264,3.9166667461395264,3.9791667461395264,3.9270832538604736,175200.0,0.4218170642852783
1971-03-30,3.9166667461395264,3.90625,3.9166667461395264,3.90625,194400.0,0.4195792078971863
1971-03-31,3.9791667461395264,3.9270832538604736,3.9270832538604736,3.96875,165600.0,0.4262925386428833
1971-04-01,3.9895832538604736,3.9375,3.96875,3.9895832538604736,161600.0,0.4285300672054291
1971-04-02,4.0,3.9583332538604736,3.9895832538604736,3.9791667461395264,164000.0,0.4274113178253174
1971-04-05,4.020833492279053,3.9375,3.9791667461395264,4.0,451200.0,0.42964890599250793
1971-04-06,4.09375,3.9895832538604736,4.0,4.072916507720947,412800.0,0.437481164932251
1971-04-07,4.197916507720947,4.114583492279053,4.114583492279053,4.177083492279053,320000.0,0.44867029786109924
1971-04-08,4.197916507720947,4.177083492279053,4.177083492279053,4.177083492279053,192800.0,0.44867029786109924
1971-04-12,4.260416507720947,4.166666507720947,4.177083492279053,4.260416507720947,727200.0,0.45762139558792114
1971-04-13,4.333333492279053,4.260416507720947,4.260416507720947,4.322916507720947,423200.0,0.46433427929878235
1971-04-14,4.4375,4.291666507720947,4.322916507720947,4.302083492279053,416000.0,0.46209651231765747
1971-04-15,4.375,4.322916507720947,4.322916507720947,4.34375,226400.0,0.4665721356868744
1971-04-16,4.375,4.291666507720947,4.34375,4.333333492279053,154400.0,0.46545344591140747
1971-04-19,4.416666507720947,4.333333492279053,4.333333492279053,4.395833492279053,212000.0,0.4721667766571045
1971-04-20,4.40625,4.364583492279053,4.395833492279053,4.40625,196800.0,0.4732852578163147
1971-04-21,4.479166507720947,4.385416507720947,4.40625,4.458333492279053,115200.0,0.4788798689842224
1971-04-22,4.479166507720947,4.427083492279053,4.458333492279053,4.427083492279053,173600.0,0.4755229353904724
1971-04-23,4.447916507720947,4.395833492279053,4.427083492279053,4.40625,154400.0,0.4732852578163147
1971-04-26,4.447916507720947,4.34375,4.40625,4.354166507720947,132000.0,0.467691034078598
1971-04-27,4.447916507720947,4.354166507720947,4.354166507720947,4.40625,219200.0,0.4732852578163147
1971-04-28,4.479166507720947,4.416666507720947,4.416666507720947,4.4375,187200.0,0.47664201259613037
1971-04-29,4.458333492279053,4.416666507720947,4.4375,4.427083492279053,444800.0,0.4755229353904724
1971-04-30,4.458333492279053,4.395833492279053,4.427083492279053,4.458333492279053,160800.0,0.4788798689842224
1971-05-03,4.479166507720947,4.4375,4.458333492279053,4.46875,93600.0,0.47999870777130127
1971-05-04,4.520833492279053,4.416666507720947,4.46875,4.520833492279053,291200.0,0.4855930507183075
1971-05-05,4.5,4.447916507720947,4.5,4.479166507720947,81600.0,0.4811173677444458
1971-05-06,4.458333492279053,4.354166507720947,4.458333492279053,4.395833492279053,112800.0,0.4721667766571045
1971-05-07,4.395833492279053,4.302083492279053,4.395833492279053,4.385416507720947,120000.0,0.47104740142822266
1971-05-10,4.364583492279053,4.302083492279053,4.364583492279053,4.354166507720947,79200.0,0.467691034078598
1971-05-11,4.447916507720947,4.34375,4.354166507720947,4.416666507720947,182400.0,0.47440436482429504
1971-05-12,4.489583492279053,4.395833492279053,4.416666507720947,4.458333492279053,118400.0,0.4788798689842224
1971-05-13,4.4375,4.385416507720947,4.4375,4.427083492279053,72000.0,0.4755229353904724
1971-05-14,4.447916507720947,4.40625,4.427083492279053,4.40625,111200.0,0.4732852578163147
1971-05-17,4.385416507720947,4.322916507720947,4.385416507720947,4.354166507720947,94400.0,0.467691034078598
1971-05-18,4.375,4.302083492279053,4.354166507720947,4.322916507720947,524000.0,0.46433427929878235
1971-05-19,4.354166507720947,4.270833492279053,4.322916507720947,4.291666507720947,87200.0,0.4609776735305786
1971-05-20,4.291666507720947,4.260416507720947,4.291666507720947,4.260416507720947,34400.0,0.45762139558792114
1971-05-21,4.291666507720947,4.229166507720947,4.260416507720947,4.291666507720947,156000.0,0.4609776735305786
1971-05-24,4.28125,4.1875,4.28125,4.21875,82400.0,0.45314541459083557
1971-05-25,4.197916507720947,4.0625,4.197916507720947,4.166666507720947,262400.0,0.4475511610507965
1971-05-26,4.177083492279053,4.09375,4.166666507720947,4.125,300800.0,0.44307568669319153
1971-05-27,4.114583492279053,4.041666507720947,4.114583492279053,4.041666507720947,286400.0,0.43412476778030396
1971-05-28,4.125,4.03125,4.041666507720947,4.125,134400.0,0.44307568669319153
1971-06-01,4.166666507720947,4.09375,4.125,4.15625,199200.0,0.4464323818683624
1971-06-02,4.25,4.15625,4.15625,4.25,315200.0,0.4565022587776184
1971-06-03,4.333333492279053,4.239583492279053,4.25,4.333333492279053,180000.0,0.46545344591140747
1971-06-04,4.385416507720947,4.333333492279053,4.333333492279053,4.364583492279053,300000.0,0.4688102602958679
1971-06-07,4.40625,4.333333492279053,4.364583492279053,4.354166507720947,341600.0,0.467691034078598
1971-06-08,4.354166507720947,4.25,4.354166507720947,4.25,104000.0,0.4565022587776184
1971-06-09,4.229166507720947,4.125,4.229166507720947,4.15625,82400.0,0.4464323818683624
1971-06-10,4.229166507720947,4.135416507720947,4.15625,4.166666507720947,86400.0,0.4475511610507965
1971-06-11,4.208333492279053,4.145833492279053,4.166666507720947,4.166666507720947,228800.0,0.4475511610507965
1971-06-14,4.229166507720947,4.177083492279053,4.177083492279053,4.229166507720947,219200.0,0.454264372587204
1971-06-15,4.3125,4.1875,4.229166507720947,4.28125,103200.0,0.45985862612724304
1971-06-16,4.291666507720947,4.208333492279053,4.28125,4.229166507720947,296000.0,0.454264372587204
1971-06-17,4.21875,4.177083492279053,4.21875,4.208333492279053,804000.0,0.4520268738269806
1971-06-18,4.166666507720947,4.0625,4.166666507720947,4.125,127200.0,0.44307568669319153
1971-06-21,4.125,4.052083492279053,4.125,4.052083492279053,184800.0,0.43524378538131714
1971-06-22,4.083333492279053,4.041666507720947,4.052083492279053,4.072916507720947,490400.0,0.437481164932251
1971-06-23,4.1875,4.041666507720947,4.072916507720947,4.15625,339200.0,0.4464323818683624
1971-06-24,4.135416507720947,4.083333492279053,4.135416507720947,4.114583492279053,89600.0,0.44195690751075745
